storenumber,storename,address,addressline2,addressline3,city,state,zipcode,phonenumber,storehours,wireless,latitude,longitude,group,faxnumber,drivethru
7.575e+08,"43rd St & Third Ave","685 Third Avenue","","","New York","NY","10017-4024","646 865 1250","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-21:00:00 Sat: 07:30:00-19:00:00 Sun: 07:30:00-19:00:00","Wireless Hotspot",40.75158,-73.97359,0,"",""
7.576e+08,"Melville","64 Broad Hollow Road","","","Melville","NY","11747-2504","631-692-0392","Mon: 05:30:00-21:00:00 Tue: 05:30:00-21:00:00 Wed: 05:30:00-21:00:00 Thu: 05:30:00-21:00:00 Fri: 05:30:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 07:00:00-21:00:00","Wireless Hotspot",40.79073,-73.41592,0,"",""
7.577e+08,"45th & Park Avenue","230 Park Avenue","","","New York","NY","10169-0005","212-681-9407","Mon: 05:30:00-21:00:00 Tue: 05:30:00-21:00:00 Wed: 05:30:00-21:00:00 Thu: 05:30:00-21:00:00 Fri: 05:30:00-21:00:00 Sat: 07:00:00-19:00:00 Sun: 00:00:00-00:00:00","Wireless Hotspot",40.75453,-73.9761,0,"",""
7.580e+09,"JFK - T8 American Air","51 W. Courtyard","","","Jamaica","NY","11430","","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.64832,-73.79173,0,"",""
7.583e+08,"Clay","7567 Oswego Rd","Rt. 57 Retail Center","","Liverpool","NY","13090-2960","3156228932","Mon: 05:00:00-22:00:00 Tue: 05:00:00-22:00:00 Wed: 05:00:00-22:00:00 Thu: 05:00:00-22:00:00 Fri: 05:00:00-23:00:00 Sat: 05:00:00-23:00:00 Sun: 05:00:00-22:00:00","Wireless Hotspot",43.13695,-76.2265,0,"",""
7.584e+10,"JFK T2 Gate 24","Bldg 54","","","Jamaica","NY","11430","888-796-5282","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.64025,-73.78944,0,"",""
7.586e+08,"19th & 8th","177 Eighth Avenue","","","New York","NY","10011-1602","212 414 8786","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.743,-74.00034,0,"",""
7.587e+08,"24th & 6th","750 6th Avenue","","","New York","NY","10010-2710","646-230-7208","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.74357,-73.99203,0,"",""
7.587e+09,"Marriott Financial Center","85 West St","","","New York","NY","10006-1532","212-266-6162","Mon: 06:00:00-19:00:00 Tue: 06:00:00-19:00:00 Wed: 06:00:00-19:00:00 Thu: 06:00:00-19:00:00 Fri: 06:00:00-20:00:00 Sat: 06:00:00-20:00:00 Sun: 06:00:00-19:00:00","",40.70964,-74.01461,0,"",""
7.589e+10,"NY Ardsley Travel Plaza","mile post 6N NY Thru way","","","Hastings on Hudson","NY","10706","914-478-7681","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-21:00:00 Sat: 06:00:00-21:00:00 Sun: 06:00:00-21:00:00","Wireless Hotspot",40.9899,-73.872,0,"",""
7.589e+10,"NY Clifton Springs Travel Plaz","3236 Route 96","","","Clifton Springs","NY","14432-9505","315-462-9755","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-22:00:00 Sat: 06:00:00-21:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",42.97134,-77.17138,0,"",""
7.589e+10,"NY Indian Castle Travel Plaza","Rd #3, Rt 5S, Mile Post 210E","","","Little falls","NY","13365","315-823-4350","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-22:00:00 Sat: 06:00:00-21:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",43.0534,-74.8476,0,"",""
7.589e+10,"NY Oneida Travel Plaza","5365 State Rt 233 Mile Post 244E","","","westmoreland","NY","13490","315-853-3605","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-22:00:00 Sat: 06:00:00-21:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",43.11951,-75.405,0,"",""
7.589e+10,"NY Plattekill Travel Plaza","Mile Post 65N","","","Plattekill","NY","12568","845-564-5160","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-21:00:00 Sat: 06:00:00-21:00:00 Sun: 06:00:00-21:00:00","Wireless Hotspot",41.6175,-74.07632,0,"",""
7.589e+10,"NY Ulster Travel Plaza","New York State Thruway Mile Post 96 Sout","","","Ruby","NY","12475","845-336-8129","Mon: 06:00:00-21:00:00 Tue: 06:00:00-21:00:00 Wed: 06:00:00-21:00:00 Thu: 06:00:00-21:00:00 Fri: 06:00:00-21:00:00 Sat: 06:00:00-21:00:00 Sun: 06:00:00-21:00:00","Wireless Hotspot",42.01765,-74.01447,0,"",""
7.590e+09,"ISP - Islip Gate 4 SW Terminal","100 Arrival Ave","","","Ronkonkoma","NY","11779-7389","631-285-7684","Mon: 05:00:00-19:00:00 Tue: 05:00:00-19:00:00 Wed: 05:00:00-19:00:00 Thu: 05:00:00-19:00:00 Fri: 05:00:00-19:00:00 Sat: 05:00:00-19:00:00 Sun: 05:00:00-19:00:00","Wireless Hotspot",40.78918,-73.09849,0,"",""
7.592e+10,"Sheraton at the Falls Hotel","300 Third Street","","","Niagara Falls","NY","14303-1102","716-284-4200","Mon: 06:30:00-20:00:00 Tue: 06:30:00-20:00:00 Wed: 06:30:00-20:00:00 Thu: 06:30:00-20:00:00 Fri: 06:30:00-21:00:00 Sat: 06:30:00-21:00:00 Sun: 06:30:00-20:00:00","Wireless Hotspot",43.08678,-79.05978,0,"",""
7.592e+08,"New Hyde Park","1596 Union Turnpike","","","New Hyde Park","NY","11040-1762","718-831-1323","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.75409,-73.68799,0,"",""
7.595e+08,"Cobble Hill","167 Court Street","","","Brooklyn","NY","11201-6422","718-222-9729","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 06:30:00-23:00:00 Sun: 06:30:00-22:00:00","Wireless Hotspot",40.68855,-73.99277,0,"",""
7.595e+10,"JFK T1 pre security food court","NY JFK INternational Airport","","","jamaica","NY","11430","718-656-8610","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.64264,-73.79128,0,"",""
7.597e+10,"JFK T2 Baggage Claim","Delta Terminal, Terminal 2- Building 54","","","Jamaica","NY","11430","","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.64148,-73.78893,0,"",""
7.608e+08,"48th & Lexington","511 Lexington Avenue","","","New York","NY","10017-2017","212 4862808","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 05:30:00-23:00:00 Sun: 05:30:00-22:00:00","Wireless Hotspot",40.75502,-73.97322,0,"",""
7.609e+08,"Penfield","1806 Penfield Road","","","Penfield","NY","14526-2106","585-383-0250","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:30:00-22:00:00","Wireless Hotspot",43.13008,-77.47692,0,"",""
7.611e+08,"40th & Lexington (360 Lex)","360 Lexington Avenue","","","New York","NY","10017-6502","212-953-1662","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 07:00:00-21:00:00 Sun: 07:00:00-21:00:00","Wireless Hotspot",40.75033,-73.97704,0,"",""
7.612e+08,"60th & First","1102 1st Ave","","","New York","NY","10065-8702","212-688-9118","Mon: 05:30:00-22:30:00 Tue: 05:30:00-22:30:00 Wed: 05:30:00-22:30:00 Thu: 05:30:00-22:30:00 Fri: 05:30:00-22:30:00 Sat: 06:00:00-22:30:00 Sun: 06:30:00-22:30:00","Wireless Hotspot",40.76035,-73.96114,0,"",""
7.614e+09,"Target Farmingdal T-1866","2121 Broadhollow Rd","","","Farmingdale","NY","11735-1009","","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-21:00:00","",40.75176,-73.41908,0,"",""
7.614e+08,"Centereach","1942 Middle Country Road","","","Centereach","NY","11720-3535","631 5858462","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 07:00:00-22:00:00 Sun: 07:00:00-21:00:00","Wireless Hotspot",40.85806,-73.08891,0,"",""
7.622e+08,"15th & Third","145 Third Avenue","","","New York","NY","10003-2543","212-677-7248","Mon: 06:00:00-21:30:00 Tue: 06:00:00-21:30:00 Wed: 06:00:00-21:30:00 Thu: 06:00:00-21:30:00 Fri: 06:00:00-22:00:00 Sat: 07:00:00-22:00:00 Sun: 07:00:00-20:30:00","Wireless Hotspot",40.73375,-73.9866,0,"",""
7.624e+09,"Target Riverdale T-1798","40 W 225th St","","","Bronx","NY","10463-7016","","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.87323,-73.90873,0,"",""
7.624e+09,"Target Atlantic Terminal T-184","139 Flatbush Ave","","","Brooklyn","NY","11217-1450","718-290-1109","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.68444,-73.97752,0,"",""
7.624e+08,"The Village of Westbury","379 Glen Cove Road","","","Westbury","NY","11590-1058","(516) 877-7222","Mon: 05:30:00-22:30:00 Tue: 05:30:00-22:30:00 Wed: 05:30:00-22:30:00 Thu: 05:30:00-22:30:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-21:00:00","Wireless Hotspot",40.75715,-73.61934,0,"",""
7.626e+08,"Spring and Varick","150 Varick Street","","","New York","NY","10013-1218","646-230-9816","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 06:30:00-22:00:00 Sun: 06:30:00-22:00:00","Wireless Hotspot",40.72577,-74.00558,0,"",""
7.627e+08,"Village of Garden City","184 7th St","","","Garden City","NY","11530-5725","516-741-8295","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.72505,-73.63441,0,"",""
7.628e+09,"Target Hicksville T-1855","358 Broadway Mall","","","Hicksville","NY","11801-2709","516-806-2096","Mon: 07:30:00-21:00:00 Tue: 07:30:00-21:00:00 Wed: 07:30:00-21:00:00 Thu: 07:30:00-21:00:00 Fri: 07:30:00-21:30:00 Sat: 07:30:00-21:00:00 Sun: 07:30:00-20:30:00","",40.77206,-73.53297,0,"",""
7.629e+09,"Target Mt Vernon T-1887","600 Garden Ave","","","Mount Vernon","NY","10550-4747","","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",40.90062,-73.81908,0,"",""
7.629e+09,"Target Latham T-1915","675 Troy Schenectady Rd","","","Latham","NY","12110-2493","518-782-0348","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",42.75656,-73.7706,0,"",""
7.632e+09,"Target Mt Kisco T-1954","195A N Bedford Rd","","","Mt Kisco","NY","10549-1149","914-602-0004","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-19:30:00","",41.21631,-73.72259,0,"",""
7.635e+09,"Target Flushing T-1150","13505 20th Ave","","","Flushing","NY","11356-2446","718-661-4346","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.78342,-73.83329,0,"",""
7.635e+08,"Stony Brook (347)","1320 Stony Brook Road","Coventry Commons","","Stony Brook","NY","11790-2206","631-689-1762","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:30:00-22:00:00","Wireless Hotspot",40.87728,-73.11852,0,"",""
7.636e+09,"Target Queensbury T-1830","578 Aviation Rd","","","Queensbury","NY","12804-1814","518-792-6016","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",43.3269,-73.67655,0,"",""
7.640e+08,"Washington Hgts/181st St","803 W 181st St","","","New York","NY","10033-4516","212-927-4272","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:30:00 Sat: 06:00:00-22:30:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.851,-73.93842,0,"",""
7.641e+09,"Target Webster T-2038","1050 Ridge Rd","","","Webster","NY","14580-2908","585-216-3000","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",43.21133,-77.45065,0,"",""
7.641e+09,"Target Medford T-1948","2975 Horseblock Rd","","","Medford","NY","11763-2526","631-286-0287","Mon: 08:00:00-21:00:00 Tue: 08:00:00-20:30:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-21:00:00","",40.82491,-72.98895,0,"",""
7.642e+08,"Franklin Avenue, Franklin Square","640 Franklin Avenue","","","Franklin Square","NY","11010-1108","516-256-5668","Mon: 05:00:00-23:00:00 Tue: 05:00:00-23:00:00 Wed: 05:00:00-23:00:00 Thu: 05:00:00-23:00:00 Fri: 05:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.69069,-73.68552,0,"",""
7.643e+09,"Target Westbury T-1139","999 Corporate Dr","","","Westbury","NY","11590-6614","516-222-1003","Mon: 08:00:00-21:30:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-20:00:00 Sun: 08:00:00-21:00:00","",40.74191,-73.60025,0,"",""
7.646e+08,"Bay Ridge","9202 Third Avenue","N/A","","Brooklyn","NY","11209-6812","718-492-5331","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.61927,-74.03295,0,"",""
7.647e+09,"Target Clarkstown/West Nyack T","4120 Palisades Ctr Dr","","","West Nyack","NY","10994-6801","845-348-6440","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",41.09753,-73.95313,0,"",""
7.649e+09,"Target Monroe T-2024","128 Bailey Farm Rd","","","Monroe","NY","10950-4952","845-783-5686","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",41.31752,-74.15309,0,"",""
7.651e+08,"Islip Village","455 Main St","","","Islip","NY","11751-3536","6315814273","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.72911,-73.21488,0,"",""
7.655e+08,"53rd & Lexington","630 Lexington Ave","","","New York","NY","10022-4614","212-521-8075","Mon: 05:30:00-21:00:00 Tue: 05:30:00-21:00:00 Wed: 05:30:00-21:00:00 Thu: 05:30:00-21:00:00 Fri: 05:30:00-21:00:00 Sat: 06:00:00-21:00:00 Sun: 06:00:00-21:00:00","Wireless Hotspot",40.75874,-73.97094,0,"",""
7.656e+09,"Target Staten Island T-2006","2900 Veterans Rd W","","","Staten Island","NY","10309-2502","718-701-6206","Mon: 07:30:00-21:00:00 Tue: 07:30:00-21:00:00 Wed: 07:30:00-21:00:00 Thu: 07:30:00-21:00:00 Fri: 07:30:00-21:00:00 Sat: 07:30:00-21:00:00 Sun: 07:30:00-21:00:00","",40.52828,-74.23331,0,"",""
7.656e+09,"Target Newburgh T-2076","50 SR 17K","","","Newburgh","NY","12550","","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",41.50544,-74.05862,0,"",""
7.656e+08,"Vestal Parkway","2540 Vestal Parkway","Pier One Shopping Centre","","Vestal","NY","13850","607-797-0846","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",42.0802,-76.01769,0,"",""
7.657e+08,"Clover Commons","2900 Monroe Avenue","Clover Commons","","Rochester","NY","14618-4602","585-381-2140","Mon: 05:30:00-21:30:00 Tue: 05:30:00-21:30:00 Wed: 05:30:00-21:30:00 Thu: 05:30:00-21:30:00 Fri: 05:30:00-22:30:00 Sat: 06:30:00-22:30:00 Sun: 06:30:00-21:00:00","Wireless Hotspot",43.11112,-77.5473,0,"",""
7.658e+10,"Target Big Flats T-2158","930 Country Rd 64","","","Big Flats","NY","14814","607-796-5910","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",42.15313,-76.87226,0,"",""
7.658e+09,"Target Central Islip T-2102","160 N Research Pl","","","Central Islip","NY","11722-4458","631-297-2011","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-21:00:00","",40.77274,-73.20139,0,"",""
7.663e+08,"90th & First","400 East 90th Street","","","New York","NY","10128-5153","212-987-0891","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.77912,-73.94747,0,"",""
76648085,"Clifton Park","9 Clifton County Road","Village Plaza","","Clifton Park","NY","12065-3833","518-373-5794","Mon: 05:30:00-22:30:00 Tue: 05:30:00-22:30:00 Wed: 05:30:00-22:30:00 Thu: 05:30:00-22:30:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:00:00-21:30:00","Wireless Hotspot",42.85983,-73.78151,0,"",""
7.665e+08,"Transit & French, Cheektowaga","4770 Transit Road","","","Depew","NY","14043-9700","716-656-9651","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-23:00:00 Sat: 05:30:00-23:00:00 Sun: 05:30:00-23:00:00","Wireless Hotspot",42.86848,-78.6975,0,"",""
7.667e+10,"Target - Cheektowaga/Depew T-2","4920 Transit Rd","","","Depew","NY","14043-4625","716-608-2020","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",42.87883,-78.69862,0,"",""
7.668e+10,"Target - Irondequoit T-2211","50 Medley Centre Pkwy","","","Irondequoit","NY","14622-2466","585-797-0089","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",43.19714,-77.57628,0,"",""
7.670e+08,"Worldwide Plaza II","825 Eighth Avenue","","W-9","New York","NY","10019-7416","212 307 1421","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 07:00:00-22:00:00 Sun: 07:00:00-22:00:00","Wireless Hotspot",40.76223,-73.98656,0,"",""
7.672e+08,"85th & First","1631 1st Ave","","","New York","NY","10028-4304","212-737-6534","Mon: 06:00:00-22:00:00 Tue: 06:00:00-22:00:00 Wed: 06:00:00-22:00:00 Thu: 06:00:00-22:00:00 Fri: 06:00:00-22:00:00 Sat: 06:00:00-22:00:00 Sun: 06:00:00-22:00:00","Wireless Hotspot",40.77613,-73.9502,0,"",""
7.673e+08,"52nd & Seventh","156 W 52nd St","","","New York","NY","10019-6004","212-581-6410","Mon: 05:30:00-21:00:00 Tue: 05:30:00-21:00:00 Wed: 05:30:00-21:00:00 Thu: 05:30:00-21:00:00 Fri: 05:30:00-21:00:00 Sat: 07:00:00-21:00:00 Sun: 07:00:00-20:00:00","Wireless Hotspot",40.76183,-73.98115,0,"",""
7.675e+10,"Target Watertown T-2253","21855 Towne Center Dr","","","Watertown","NY","13601-5898","315-786-2540","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",43.97161,-75.96028,0,"",""
7.675e+08,"14th & Sixth","510 Sixth Avenue","","","New York","NY","10011","(212) 242-5981","Mon: 05:30:00-23:00:00 Tue: 05:30:00-23:00:00 Wed: 05:30:00-23:00:00 Thu: 05:30:00-23:00:00 Fri: 05:30:00-00:00:00 Sat: 06:00:00-00:00:00 Sun: 06:00:00-23:00:00","Wireless Hotspot",40.73687,-73.99633,0,"",""
7.676e+10,"Target Cicero T-2295","8061 Brewerton Rd","","","Cicero","NY","13039-8061","315-452-1321","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",43.1595,-76.12123,0,"",""
7.678e+10,"Target Binghampton/Vestal T-10","3112 Vestal Pkwy E","","","Vestal","NY","13850-2034","607-729-6611","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",42.09412,-76.00173,0,"",""
7.678e+10,"Target Boulevard Mall T-1010","1575 Niagara Falls Blvd","","","Amherst","NY","14228-2704","(716) 831-8750","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-21:00:00","",42.99843,-78.81754,0,"",""
7.680e+08,"Canal and Centre","241 Canal Street","","","New York","NY","10013-4118","212-219-2725","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-22:30:00 Sat: 06:30:00-22:30:00 Sun: 06:30:00-22:00:00","Wireless Hotspot",40.71833,-74.00002,0,"",""
7.681e+08,"Carmel, NY","1876 Route 6","Putnam Plaza","","Carmel","NY","10512-2355","845-225-6900","Mon: 05:30:00-22:00:00 Tue: 05:30:00-22:00:00 Wed: 05:30:00-22:00:00 Thu: 05:30:00-22:00:00 Fri: 05:30:00-23:00:00 Sat: 06:00:00-23:00:00 Sun: 06:30:00-21:00:00","Wireless Hotspot",41.4148,-73.66914,0,"",""
7.683e+08,"76th & Second","1449 Second Avenue","","","New York","NY","10021-2904","212-472-0653","Mon: 05:30:00-21:00:00 Tue: 05:30:00-21:00:00 Wed: 05:30:00-21:00:00 Thu: 05:30:00-21:00:00 Fri: 05:30:00-21:00:00 Sat: 06:00:00-22:00:00 Sun: 06:30:00-21:00:00","Wireless Hotspot",40.77121,-73.95683,0,"",""
7.684e+10,"Target Camillus (Syracuse) T-2","3657 W Genesee St","","","Syracuse","NY","13219-2003","315-233-0600","Mon: 08:00:00-21:00:00 Tue: 08:00:00-21:00:00 Wed: 08:00:00-21:00:00 Thu: 08:00:00-21:00:00 Fri: 08:00:00-21:00:00 Sat: 08:00:00-21:00:00 Sun: 08:00:00-20:00:00","",43.0464,-76.23613,0,"",""
7.684e+08,"Broadway & Grand","471 Broadway","","","New York","NY","10013-2664","212-219-8787","Mon: 06:00:00-21:30:00 Tue: 06:00:00-21:30:00 Wed: 06:00:00-21:30:00 Thu: 06:00:00-21:30:00 Fri: 06:00:00-22:00:00 Sat: 07:00:00-22:00:00 Sun: 07:00:00-21:00:00","Wireless Hotspot",40.72126,-74.00045,0,"",""
7.688e+10,"Target Brooklyn College","2201 Nostrand Ave","","","Brooklyn","NY","11210-3036","718-637-5005","Mon: - Tue: - Wed: - Thu: - Fri: - Sat: - Sun: -","",40.63126,-73.94724,0,"",""
